"id","acelX","acelY","acelZ","girX","girY","girZ","idTipoMovimento","mag"
10819,604.0,-1280.0,3521.0,4192.0,-4274.0,150.0,2,-3880.0
10820,382.0,-1353.0,3878.0,4288.0,10856.0,-10615.0,2,32258.0
10821,495.0,-1317.0,3519.0,4240.0,5586.0,944.0,2,10789.0
10822,637.0,-889.0,2770.0,4256.0,-4184.0,3456.0,2,-5310.0
10823,876.0,-912.0,5021.0,4320.0,-4694.0,-3077.0,2,6267.0
10824,856.0,-1977.0,4221.0,4256.0,3411.0,-2217.0,2,7096.0
10825,704.0,-918.0,3311.0,4256.0,4385.0,-4349.0,2,21336.0
10826,826.0,-500.0,3295.0,4288.0,-4522.0,-1820.0,2,2607.0
10827,1568.0,-1262.0,3658.0,4304.0,3831.0,2361.0,2,3872.0
10828,894.0,-1309.0,3967.0,4288.0,-2377.0,5530.0,2,-17396.0
10829,79.0,-1252.0,3043.0,4256.0,-4249.0,2956.0,2,-15974.0
10830,1029.0,-839.0,2931.0,4320.0,-54.0,-2012.0,2,109.0
10831,544.0,-836.0,4234.0,4256.0,7478.0,-855.0,2,20011.0
10832,159.0,-1361.0,4002.0,4304.0,-6790.0,2600.0,2,-18790.0
10833,878.0,-541.0,3224.0,4240.0,2471.0,806.0,2,6919.0
10834,333.0,-430.0,3644.0,4320.0,-658.0,-4513.0,2,5929.0
10835,291.0,-1391.0,3248.0,4240.0,9623.0,-6113.0,2,22695.0
10836,664.0,-1886.0,3263.0,4320.0,-5000.0,-636.0,2,-1921.0
10837,1024.0,-1106.0,3693.0,4192.0,-2355.0,1345.0,2,-3939.0
10838,1174.0,-1629.0,4569.0,4288.0,5271.0,-2560.0,2,6255.0
10839,-187.0,-1234.0,3518.0,4224.0,-592.0,1495.0,2,-10390.0
10840,642.0,-1666.0,2840.0,4288.0,-5353.0,-1687.0,2,5326.0
10841,843.0,-608.0,3602.0,4144.0,651.0,-4963.0,2,10431.0
10842,1122.0,-1447.0,5422.0,4304.0,2886.0,-612.0,2,11702.0
10843,779.0,-397.0,3674.0,4240.0,1671.0,-4728.0,2,11040.0
10844,450.0,-683.0,3316.0,4288.0,-4958.0,-1816.0,2,-7973.0
10845,356.0,-1055.0,3426.0,4288.0,695.0,4041.0,2,-9804.0
10846,2.0,-795.0,5045.0,4240.0,750.0,-3211.0,2,7151.0
10847,407.0,-1019.0,3885.0,4256.0,-2965.0,-3829.0,2,-5940.0
10848,836.0,-1037.0,3101.0,4256.0,3439.0,-554.0,2,4000.0
10849,265.0,-853.0,3903.0,4192.0,-6361.0,-3757.0,2,2179.0
10850,436.0,-1324.0,3640.0,4240.0,4377.0,-6338.0,2,18218.0
10851,442.0,-1438.0,3553.0,4224.0,3915.0,-1332.0,2,13790.0
10852,1350.0,-894.0,3469.0,4288.0,1024.0,1864.0,2,-333.0
10853,1109.0,-1194.0,3532.0,4224.0,4906.0,1424.0,2,4015.0
10854,327.0,-1144.0,3283.0,4256.0,-5942.0,-221.0,2,-10134.0
10855,1010.0,-1234.0,2935.0,4240.0,3926.0,2373.0,2,-930.0
10856,962.0,-751.0,4683.0,4320.0,568.0,-87.0,2,6243.0
10857,829.0,-1091.0,3358.0,4288.0,-6217.0,-2733.0,2,-5187.0
10858,835.0,-981.0,2785.0,4256.0,4148.0,-943.0,2,5169.0
10859,806.0,-894.0,4449.0,4240.0,-4456.0,-1426.0,2,-1949.0
10860,575.0,-1109.0,3411.0,4224.0,-2664.0,3004.0,2,-8511.0
10861,1017.0,-448.0,3375.0,4144.0,-10376.0,-3128.0,2,1.0
10862,364.0,-661.0,3476.0,4192.0,3600.0,-2384.0,2,9847.0
10863,1381.0,-1072.0,3856.0,4352.0,2236.0,3538.0,2,-743.0
10864,1197.0,-1583.0,2888.0,4256.0,-1194.0,6673.0,2,-18262.0
10865,-392.0,-1683.0,3564.0,4304.0,-959.0,1881.0,2,-13186.0
10866,1039.0,-628.0,3238.0,4352.0,-1425.0,144.0,2,-2570.0
10867,774.0,-1073.0,2968.0,4288.0,-1850.0,333.0,2,-5621.0
10868,1269.0,-1259.0,2587.0,4176.0,6318.0,5027.0,2,-5577.0
10869,429.0,-809.0,4736.0,4240.0,-3970.0,-1674.0,2,-3599.0
10870,648.0,-906.0,4498.0,4240.0,-3212.0,-2494.0,2,-3237.0
10871,846.0,-1265.0,2607.0,4240.0,-2145.0,-3413.0,2,9223.0
10872,228.0,-1231.0,3975.0,4192.0,-2258.0,-796.0,2,-3846.0
10873,959.0,-1693.0,3981.0,4240.0,789.0,593.0,2,-2388.0
10874,1058.0,-527.0,2961.0,4288.0,-2883.0,-2959.0,2,8660.0
10875,340.0,-970.0,3418.0,4352.0,-4108.0,-2159.0,2,-9636.0
10876,1041.0,-1205.0,3335.0,4304.0,516.0,9308.0,2,-17208.0
10877,391.0,-1171.0,3843.0,4176.0,-3642.0,947.0,2,-9547.0
10878,852.0,-1211.0,3750.0,4288.0,3421.0,56.0,2,-2571.0
10879,866.0,-456.0,2996.0,4240.0,-287.0,-1726.0,2,9181.0
10880,663.0,-919.0,4512.0,4288.0,-1701.0,-1941.0,2,-3018.0
10881,946.0,-1255.0,3904.0,4240.0,-1310.0,-1330.0,2,-3866.0
10882,882.0,-930.0,2682.0,4304.0,-1506.0,-2566.0,2,13215.0
10883,214.0,-1333.0,3778.0,4352.0,-5669.0,958.0,2,-7766.0
10884,1392.0,-1763.0,4005.0,4304.0,-1357.0,3399.0,2,-1330.0
10885,1331.0,-1480.0,3254.0,4288.0,6996.0,-6199.0,2,5436.0
10886,252.0,-306.0,3706.0,4240.0,3627.0,164.0,2,7162.0
10887,1563.0,-877.0,3164.0,4240.0,-827.0,246.0,2,4432.0
10888,353.0,-949.0,3821.0,4288.0,3291.0,-3021.0,2,15423.0
10889,1121.0,-775.0,3653.0,4240.0,-5605.0,694.0,2,-535.0
10890,734.0,-1018.0,3084.0,4240.0,519.0,-1880.0,2,5081.0
10891,169.0,-1542.0,3904.0,4240.0,-4707.0,-5918.0,2,11086.0
10892,774.0,-899.0,3630.0,4192.0,4902.0,-2341.0,2,6286.0
10893,1123.0,-426.0,3801.0,4224.0,-2812.0,4835.0,2,-7125.0
10894,1056.0,-647.0,3995.0,4256.0,1111.0,-2500.0,2,-78.0
10895,1537.0,-852.0,4207.0,4256.0,-5015.0,978.0,2,-5152.0
10896,732.0,-978.0,3343.0,4224.0,1526.0,-5093.0,2,18000.0
10897,784.0,-859.0,2937.0,4192.0,-5329.0,-2276.0,2,-975.0
10898,953.0,-1378.0,4029.0,4288.0,5314.0,1833.0,2,-1467.0
10899,1338.0,-1034.0,3407.0,4288.0,4723.0,3634.0,2,-489.0
10900,741.0,-900.0,2937.0,4240.0,-7150.0,-947.0,2,-7515.0
10901,1304.0,-1305.0,3005.0,4304.0,5669.0,2433.0,2,-1571.0
10902,868.0,-1323.0,4484.0,4288.0,-2098.0,1162.0,2,-4514.0
10903,158.0,-1333.0,3856.0,4256.0,-6204.0,2091.0,2,-14849.0
10904,488.0,-1004.0,3623.0,4192.0,-8300.0,1607.0,2,-13980.0
10905,689.0,-1410.0,3155.0,4224.0,-1821.0,-275.0,2,-8372.0
10906,929.0,-884.0,2916.0,4224.0,1842.0,768.0,2,1146.0
10907,803.0,-706.0,4342.0,4256.0,-2019.0,-1758.0,2,479.0
10908,764.0,-1032.0,3874.0,4192.0,-4311.0,-820.0,2,-10734.0
10909,1048.0,-1118.0,3111.0,4192.0,-1014.0,-208.0,2,3341.0
10910,488.0,-992.0,4005.0,4192.0,-2837.0,-2817.0,2,-5495.0
10911,1324.0,-1737.0,5268.0,4240.0,5048.0,2439.0,2,1128.0
10912,854.0,-68.0,3698.0,4304.0,-1180.0,-1464.0,2,-1513.0
10913,871.0,-811.0,3192.0,4192.0,-3952.0,-4989.0,2,3143.0
10914,1164.0,-1088.0,3344.0,4256.0,5917.0,-733.0,2,9237.0
10915,1582.0,-960.0,2989.0,4128.0,2111.0,602.0,2,4914.0
10916,989.0,-957.0,3136.0,4144.0,-6762.0,-2623.0,2,351.0
10917,1118.0,-1069.0,2881.0,4224.0,4673.0,106.0,2,5554.0
10918,340.0,-163.0,4214.0,4256.0,2629.0,-5296.0,2,10484.0
10919,996.0,-657.0,3617.0,4224.0,1091.0,285.0,2,9284.0
10920,731.0,-1201.0,5094.0,4224.0,6806.0,-3281.0,2,10174.0
10921,1046.0,-1495.0,3541.0,4352.0,-2645.0,2732.0,2,-6417.0
10922,1004.0,-173.0,3848.0,4192.0,-5879.0,-3109.0,2,2820.0
10923,787.0,-707.0,3192.0,4192.0,-5294.0,-4966.0,2,2121.0
10924,1130.0,-1113.0,3549.0,4240.0,7327.0,1452.0,2,6547.0
10925,839.0,-1075.0,5010.0,4256.0,11049.0,-761.0,2,13125.0
10926,806.0,-937.0,3902.0,4288.0,-8971.0,-5244.0,2,-378.0
10927,1187.0,-1430.0,2762.0,4256.0,-724.0,-674.0,2,6616.0
10928,663.0,-892.0,3634.0,4240.0,-4680.0,-1609.0,2,-2146.0
10929,1076.0,-1545.0,4078.0,4176.0,1380.0,4510.0,2,-3674.0
10930,51.0,-1253.0,3679.0,4128.0,-1301.0,1722.0,2,-15460.0
10931,640.0,-975.0,3509.0,4176.0,-1281.0,3398.0,2,-10098.0
10932,763.0,-948.0,4750.0,4176.0,5785.0,-338.0,2,4687.0
10933,837.0,-1383.0,3592.0,4256.0,-3332.0,437.0,2,-8151.0
10934,953.0,-1178.0,2987.0,4224.0,931.0,-597.0,2,3930.0
10935,-156.0,-895.0,3753.0,4288.0,-5122.0,-621.0,2,-12284.0
10936,1139.0,-709.0,3607.0,4288.0,1463.0,4655.0,2,-4267.0
10937,1071.0,-496.0,3604.0,4256.0,-1138.0,-916.0,2,890.0
10938,973.0,-934.0,3016.0,4240.0,-2019.0,-1463.0,2,-5567.0
10939,902.0,-499.0,3589.0,4192.0,8077.0,1705.0,2,6788.0
10940,343.0,-61.0,3947.0,4112.0,-6178.0,-2171.0,2,-2376.0
10941,312.0,-237.0,3841.0,4240.0,4562.0,1010.0,2,1458.0
10942,305.0,58.0,3920.0,4224.0,1056.0,-311.0,2,3835.0
10943,119.0,-499.0,4069.0,4256.0,-7167.0,-2644.0,2,-3884.0
10944,322.0,-534.0,4044.0,4224.0,10344.0,2880.0,2,8.0
10945,-188.0,208.0,4009.0,4192.0,-575.0,851.0,2,1260.0
10946,134.0,-543.0,4139.0,4176.0,-8250.0,-1490.0,2,-1195.0
10947,-23.0,512.0,3856.0,4240.0,6565.0,1068.0,2,6824.0
10948,-150.0,195.0,3900.0,4224.0,-3235.0,-1705.0,2,2390.0
10949,417.0,252.0,3607.0,4224.0,844.0,745.0,2,-647.0
10950,187.0,-370.0,3719.0,4240.0,4135.0,431.0,2,1819.0
10951,173.0,450.0,3675.0,4240.0,875.0,614.0,2,-891.0
10952,182.0,127.0,4260.0,4144.0,-5202.0,-1234.0,2,733.0
10953,123.0,-301.0,3986.0,4240.0,-8877.0,-3345.0,2,-1150.0
10954,360.0,-286.0,4118.0,4192.0,10242.0,1613.0,2,1416.0
10955,-86.0,-2.0,3881.0,4176.0,-4988.0,-1546.0,2,866.0
10956,248.0,-832.0,3517.0,4176.0,-2156.0,542.0,2,-3251.0
10957,10.0,-289.0,3854.0,4224.0,6756.0,-1088.0,2,1440.0
10958,-23.0,-172.0,4113.0,4224.0,-7288.0,-2245.0,2,-608.0
10959,591.0,-254.0,3707.0,4240.0,-2623.0,138.0,2,-1950.0
10960,-57.0,-92.0,3940.0,4256.0,7792.0,623.0,2,1889.0
10961,3.0,43.0,4094.0,4192.0,-5961.0,-304.0,2,-5528.0
10962,228.0,144.0,3754.0,4224.0,3534.0,406.0,2,4083.0
10963,44.0,-185.0,3598.0,4288.0,2758.0,-223.0,2,2466.0
10964,514.0,-492.0,3718.0,4288.0,-9826.0,-656.0,2,-2456.0
10965,31.0,-188.0,3965.0,4224.0,13186.0,277.0,2,2649.0
10966,-58.0,132.0,4087.0,4256.0,-5279.0,-1641.0,2,1027.0
10967,769.0,-358.0,3884.0,4192.0,-6748.0,607.0,2,-3200.0
10968,-20.0,225.0,4147.0,4240.0,10956.0,-223.0,2,2649.0
10969,82.0,219.0,4296.0,4144.0,-10954.0,-763.0,2,-5657.0
10970,344.0,-495.0,3393.0,4224.0,-2869.0,-971.0,2,1381.0
10971,-98.0,-98.0,4132.0,4256.0,10045.0,-1040.0,2,-353.0
10972,361.0,436.0,3695.0,4192.0,322.0,929.0,2,776.0
10973,99.0,-21.0,3749.0,4144.0,-7751.0,-2307.0,2,-24.0
10974,314.0,-259.0,3716.0,4144.0,6826.0,1489.0,2,-5599.0
10975,75.0,760.0,4296.0,4240.0,2983.0,-299.0,2,7494.0
10976,-233.0,-361.0,4302.0,4144.0,-13313.0,-3499.0,2,-2336.0
10977,552.0,-866.0,3718.0,4256.0,-639.0,-212.0,2,-184.0
10978,-68.0,-486.0,4279.0,4176.0,14529.0,1061.0,2,165.0
10979,-109.0,-148.0,4102.0,4224.0,-5163.0,1503.0,2,-5852.0
10980,424.0,-458.0,3704.0,4144.0,-4440.0,-487.0,2,493.0
10981,96.0,-639.0,3862.0,4256.0,8769.0,1027.0,2,2616.0
10982,47.0,-103.0,3767.0,4320.0,-12222.0,-820.0,2,-3008.0
10983,-225.0,-585.0,3966.0,4176.0,8067.0,-65.0,2,5630.0
10984,-18.0,-141.0,3876.0,4176.0,-7088.0,-188.0,2,-1701.0
10985,205.0,-453.0,3723.0,4304.0,1215.0,166.0,2,1214.0
10986,-58.0,-549.0,3962.0,4192.0,7282.0,-258.0,2,2026.0
10987,93.0,101.0,3825.0,4192.0,-3680.0,-58.0,2,2018.0
10988,33.0,-164.0,3932.0,4288.0,1640.0,-548.0,2,2327.0
10989,-58.0,135.0,3980.0,4288.0,-655.0,-360.0,2,1434.0
10990,334.0,-325.0,3951.0,4192.0,-7594.0,194.0,2,-429.0
10991,-276.0,-191.0,3707.0,4240.0,6726.0,-254.0,2,2943.0
10992,119.0,-69.0,4186.0,4176.0,5208.0,2021.0,2,1060.0
10993,173.0,-11.0,3938.0,4240.0,-7927.0,-415.0,2,2214.0
10994,-285.0,-216.0,3873.0,4224.0,4933.0,-1324.0,2,-149.0
10995,150.0,506.0,4046.0,4304.0,2308.0,475.0,2,1665.0
10996,78.0,46.0,4074.0,4320.0,-10910.0,-4076.0,2,1934.0
10997,155.0,-246.0,3629.0,4240.0,5710.0,536.0,2,-1447.0
10998,-10.0,459.0,4425.0,4192.0,8181.0,941.0,2,5023.0
10999,-204.0,455.0,3938.0,4224.0,-2896.0,306.0,2,-1036.0
11000,852.0,-595.0,3719.0,4240.0,-8133.0,-3409.0,2,8448.0
11001,-533.0,-605.0,4570.0,4144.0,10598.0,-7590.0,2,22437.0
11002,539.0,-567.0,3482.0,4192.0,-8906.0,-3519.0,2,-1188.0
11003,876.0,-1301.0,2949.0,4288.0,-337.0,1057.0,2,-3703.0
11004,578.0,-590.0,4738.0,4224.0,9470.0,-990.0,2,5800.0
11005,283.0,-987.0,3428.0,4256.0,-8606.0,589.0,2,-12063.0
11006,1246.0,-1075.0,3093.0,4192.0,4867.0,2265.0,2,-3569.0
11007,628.0,-523.0,4706.0,4240.0,4779.0,338.0,2,4113.0
11008,863.0,-504.0,3799.0,4240.0,-6812.0,-2628.0,2,-6270.0
11009,984.0,-1185.0,3031.0,4144.0,7044.0,718.0,2,4584.0
11010,909.0,-965.0,3809.0,4144.0,-3109.0,-255.0,2,-4708.0
11011,1171.0,-1392.0,3639.0,4192.0,101.0,345.0,2,-3358.0
11012,1054.0,-604.0,3078.0,4288.0,589.0,-613.0,2,6281.0
11013,712.0,-943.0,3124.0,4144.0,-4341.0,-2643.0,2,1067.0
11014,863.0,-912.0,3366.0,4240.0,3967.0,1915.0,2,3879.0
11015,409.0,-744.0,3674.0,4240.0,4930.0,-8552.0,2,12974.0
11016,747.0,-1363.0,4022.0,4176.0,2482.0,-297.0,2,9060.0
11017,827.0,-256.0,3773.0,4192.0,-2581.0,-3524.0,2,6455.0
11018,418.0,-936.0,2986.0,4240.0,-5673.0,-2066.0,2,-5294.0
11019,1331.0,-978.0,4090.0,4240.0,5369.0,2009.0,2,-1391.0
11020,1435.0,-853.0,3189.0,4304.0,7285.0,4573.0,2,-4509.0
11021,587.0,-565.0,2820.0,4288.0,-10254.0,-2820.0,2,-11765.0
11022,1206.0,-1288.0,3462.0,4192.0,9685.0,1173.0,2,3987.0
11023,1428.0,-1113.0,3177.0,4192.0,7969.0,2484.0,2,4459.0
11024,682.0,-367.0,3347.0,4192.0,-6182.0,-105.0,2,-13275.0
11025,1092.0,-1270.0,3185.0,4224.0,8118.0,2521.0,2,4597.0
11026,1133.0,-794.0,3492.0,4224.0,5558.0,-1576.0,2,7489.0
11027,460.0,-819.0,3472.0,4192.0,-5103.0,498.0,2,-8691.0
11028,795.0,-1065.0,3073.0,4240.0,5848.0,-2835.0,2,6748.0
11029,1041.0,-437.0,3322.0,4192.0,-2370.0,-2166.0,2,2210.0
11030,536.0,62.0,3761.0,4256.0,-2265.0,602.0,2,-3857.0
11031,49.0,813.0,4146.0,4288.0,12444.0,1402.0,2,4754.0
11032,-276.0,65.0,4179.0,4256.0,-11228.0,-1331.0,2,-8261.0
11033,483.0,-195.0,3286.0,4288.0,-1975.0,388.0,2,-840.0
11034,295.0,265.0,3832.0,4304.0,5757.0,-393.0,2,6551.0
11035,1292.0,-989.0,3396.0,4240.0,-2818.0,-7361.0,2,8289.0
11036,1214.0,-829.0,2789.0,4256.0,3506.0,-2579.0,2,9189.0
11037,716.0,-983.0,3461.0,4256.0,-6380.0,-2615.0,2,7490.0
11038,585.0,-1889.0,4720.0,4240.0,-879.0,2464.0,2,-3335.0
11039,875.0,-498.0,3763.0,4256.0,3421.0,1876.0,2,-10989.0
11040,527.0,-568.0,3045.0,4176.0,-4621.0,-2549.0,2,-5287.0
11041,1412.0,-1718.0,4251.0,4240.0,6574.0,1677.0,2,2366.0
11042,1652.0,-734.0,3978.0,4192.0,10669.0,4026.0,2,-4090.0
11043,599.0,-835.0,2974.0,4192.0,-10708.0,-2844.0,2,-5744.0
11044,1037.0,-1568.0,3050.0,4256.0,6537.0,1217.0,2,814.0
11045,1395.0,-1060.0,3571.0,4304.0,6984.0,2857.0,2,5649.0
11046,774.0,-961.0,3154.0,4240.0,-10411.0,-2313.0,2,-6813.0
11047,837.0,-1529.0,2713.0,4256.0,-2498.0,1491.0,2,-5519.0
11048,-319.0,-961.0,4054.0,4240.0,-9156.0,77.0,2,-15930.0
11049,1258.0,-714.0,3471.0,4224.0,8866.0,4743.0,2,1556.0
11050,890.0,-848.0,4640.0,4224.0,15.0,-1342.0,2,2047.0
11051,1079.0,-739.0,4126.0,4304.0,-10163.0,-3551.0,2,-7482.0
11052,1413.0,-1444.0,2411.0,4192.0,4886.0,-247.0,2,4606.0
11053,1284.0,-730.0,3026.0,4288.0,2202.0,991.0,2,1514.0
11054,1099.0,-1509.0,3809.0,4176.0,-10159.0,-1464.0,2,-9730.0
11055,1048.0,-1234.0,2523.0,4144.0,853.0,-1792.0,2,13902.0
11056,896.0,-1931.0,3686.0,4240.0,-5292.0,-1237.0,2,368.0
11057,1209.0,-1355.0,3826.0,4144.0,-3913.0,45.0,2,-5943.0
11058,1017.0,-643.0,3020.0,4176.0,2866.0,-2210.0,2,11522.0
11059,593.0,-1001.0,3480.0,4192.0,-7794.0,-2628.0,2,-4285.0
11060,1130.0,-1559.0,4943.0,4224.0,-2324.0,-464.0,2,-5388.0
11061,948.0,-1351.0,3806.0,4224.0,-6489.0,6332.0,2,-8756.0
11062,749.0,-856.0,3535.0,4240.0,-8463.0,-2752.0,2,-2122.0
11063,749.0,-1197.0,2882.0,4320.0,6871.0,-1913.0,2,13033.0
11064,438.0,-1408.0,3370.0,4224.0,-218.0,1666.0,2,2240.0
11065,400.0,-1624.0,3340.0,4192.0,-3254.0,3895.0,2,-12887.0
11066,998.0,-580.0,4063.0,4192.0,3911.0,1922.0,2,-3588.0
11067,-754.0,-756.0,3699.0,4192.0,-136.0,4605.0,2,-18098.0
11068,553.0,-744.0,3751.0,4240.0,-3093.0,362.0,2,-270.0
11069,337.0,-732.0,3404.0,4192.0,-6207.0,-1429.0,2,-12586.0
11070,898.0,-1741.0,3333.0,4192.0,11080.0,-542.0,2,9514.0
11071,921.0,-1263.0,5433.0,4352.0,4529.0,716.0,2,745.0
11072,171.0,-1306.0,3847.0,4288.0,-5141.0,-2634.0,2,623.0
11073,451.0,-1105.0,2953.0,4224.0,-342.0,-4978.0,2,14536.0
11074,796.0,-774.0,3420.0,4144.0,1996.0,-2733.0,2,5607.0
11075,1297.0,-1807.0,4082.0,4240.0,-422.0,-1376.0,2,1213.0
11076,996.0,-337.0,3298.0,4176.0,-1185.0,-4423.0,2,14510.0
11077,461.0,-929.0,3089.0,4192.0,-3003.0,-2145.0,2,-1792.0
11078,1446.0,-1154.0,3618.0,4288.0,4128.0,4348.0,2,-2850.0
11079,1067.0,-530.0,3929.0,4256.0,6686.0,1126.0,2,-3212.0
11080,634.0,-910.0,2925.0,4176.0,-7916.0,-2491.0,2,-3850.0
11081,1264.0,-1452.0,3353.0,4240.0,6574.0,2835.0,2,706.0
11082,1368.0,-1060.0,3474.0,4320.0,9595.0,1548.0,2,4382.0
11083,943.0,-759.0,2839.0,4144.0,-8320.0,-4221.0,2,-2181.0
11084,985.0,-1366.0,2733.0,4176.0,6483.0,1414.0,2,4097.0
11085,838.0,-770.0,4730.0,4240.0,1563.0,566.0,2,5451.0
11086,721.0,-1252.0,4619.0,4304.0,-4520.0,-2780.0,2,-674.0
11087,811.0,-788.0,3698.0,4240.0,6426.0,-4248.0,2,18761.0
11088,374.0,-1317.0,3300.0,4304.0,7354.0,-1346.0,2,8306.0
11089,1045.0,-595.0,3215.0,4224.0,-8532.0,-4469.0,2,474.0
11090,881.0,-1224.0,4795.0,4112.0,-425.0,-2001.0,2,-355.0
11091,465.0,-1854.0,4545.0,4176.0,4959.0,-732.0,2,-4384.0
11092,743.0,-969.0,3138.0,4144.0,-3946.0,-529.0,2,3935.0
11093,329.0,-959.0,3470.0,4240.0,-2153.0,-1794.0,2,-2989.0
11094,1340.0,-1625.0,5211.0,4144.0,5670.0,4753.0,2,846.0
11095,940.0,-896.0,3661.0,4288.0,-3130.0,1648.0,2,-8132.0
11096,524.0,-1123.0,2533.0,4176.0,-9689.0,-3082.0,2,-12025.0
11097,1374.0,-1432.0,3470.0,4240.0,4541.0,1911.0,2,-8088.0
11098,1697.0,-1075.0,3232.0,4176.0,9606.0,4445.0,2,1627.0
11099,693.0,-1069.0,2779.0,4256.0,-8826.0,-3040.0,2,-7111.0
11100,1172.0,-1331.0,2788.0,4240.0,6418.0,4160.0,2,-5360.0
11101,761.0,-1210.0,4430.0,4256.0,-402.0,5379.0,2,-4780.0
11102,86.0,-1890.0,3543.0,4256.0,-2257.0,2223.0,2,-22405.0
11103,707.0,-868.0,2676.0,4256.0,1340.0,-3448.0,2,8218.0
11104,626.0,-984.0,3509.0,4304.0,-2103.0,-1497.0,2,3846.0
11105,1157.0,-1426.0,4644.0,4192.0,805.0,-1103.0,2,2498.0
11106,875.0,-312.0,4052.0,4304.0,3086.0,-1071.0,2,390.0
11107,574.0,-796.0,3120.0,4144.0,-3103.0,-2912.0,2,723.0
11108,-16.0,-1149.0,3474.0,4240.0,-840.0,3944.0,2,-12350.0
11109,456.0,-723.0,3908.0,4224.0,-2864.0,-3364.0,2,-5936.0
11110,262.0,-1266.0,4018.0,4176.0,1115.0,-2376.0,2,-14234.0
11111,764.0,-623.0,3016.0,4240.0,-2515.0,-34.0,2,2754.0
11112,796.0,-721.0,3380.0,4288.0,-5227.0,-3322.0,2,7490.0
11113,1676.0,-1033.0,3983.0,4192.0,4543.0,1678.0,2,9182.0
11114,1154.0,-1038.0,3458.0,4288.0,7196.0,1258.0,2,10783.0
11115,1275.0,-783.0,3951.0,4288.0,-5254.0,2017.0,2,-15789.0
11116,461.0,-565.0,3483.0,4256.0,-4793.0,-6538.0,2,5810.0
11117,532.0,-1247.0,2796.0,4240.0,4675.0,-2918.0,2,16503.0
11118,927.0,-731.0,4089.0,4224.0,3530.0,-670.0,2,2148.0
11119,902.0,-1477.0,3321.0,4256.0,-864.0,-377.0,2,-8850.0
11120,663.0,-930.0,3595.0,4240.0,-1675.0,276.0,2,-3321.0
11121,208.0,-985.0,3230.0,4240.0,-1695.0,867.0,2,-11473.0
11122,1334.0,-1107.0,4026.0,4256.0,6117.0,2868.0,2,5937.0
11123,1182.0,-1192.0,3252.0,4224.0,5352.0,1216.0,2,5443.0
11124,424.0,-610.0,4036.0,4240.0,-4889.0,-4406.0,2,1901.0
11125,762.0,-1169.0,3461.0,4224.0,8327.0,-1814.0,2,8251.0
11126,337.0,-560.0,3912.0,4176.0,2966.0,800.0,2,1154.0
11127,-147.0,191.0,4185.0,4256.0,-10422.0,-580.0,2,-13684.0
11128,869.0,-1257.0,3984.0,4176.0,12171.0,390.0,2,7014.0
11129,964.0,-1220.0,3529.0,4240.0,-2564.0,4849.0,2,-11039.0
11130,-857.0,-989.0,3961.0,4176.0,-6193.0,1997.0,2,-26545.0
11131,-299.0,147.0,3391.0,4176.0,3008.0,533.0,2,-669.0
11132,-178.0,207.0,4008.0,4224.0,9140.0,893.0,2,5365.0
11133,-130.0,27.0,3909.0,4144.0,-11334.0,-2715.0,2,827.0
11134,-89.0,-541.0,3860.0,4256.0,11009.0,865.0,2,-3487.0
11135,296.0,-115.0,4163.0,4240.0,5449.0,1906.0,2,918.0
11136,110.0,-431.0,3897.0,4288.0,-7631.0,-2184.0,2,308.0
11137,609.0,-671.0,4214.0,4192.0,-3145.0,-3866.0,2,7029.0
11138,671.0,-917.0,3679.0,4256.0,9757.0,-2594.0,2,14900.0
11139,440.0,-1102.0,3411.0,4224.0,-4686.0,-2361.0,2,6302.0
11140,667.0,-1059.0,3770.0,4176.0,434.0,4016.0,2,-7238.0
11141,618.0,-484.0,4088.0,4320.0,5885.0,-3460.0,2,2021.0
11142,149.0,-960.0,3088.0,4256.0,-6369.0,-3044.0,2,-9104.0
11143,1148.0,-1450.0,3991.0,4176.0,6888.0,4811.0,2,-5038.0
11144,1545.0,-516.0,3408.0,4192.0,3658.0,4033.0,2,-6955.0
11145,654.0,-839.0,2938.0,4256.0,-9576.0,-4208.0,2,-3429.0
11146,1064.0,-1351.0,3002.0,4224.0,7364.0,2630.0,2,4766.0
11147,622.0,-990.0,4779.0,4224.0,10796.0,1601.0,2,5386.0
11148,813.0,-897.0,3897.0,4176.0,-8843.0,-4210.0,2,1051.0
11149,768.0,-1365.0,2762.0,4240.0,5745.0,-1322.0,2,9305.0
11150,809.0,-916.0,3891.0,4192.0,-670.0,275.0,2,-221.0
11151,704.0,-903.0,3808.0,4256.0,-6791.0,1377.0,2,-13797.0
11152,692.0,-740.0,3294.0,4240.0,-5860.0,5601.0,2,-12925.0
11153,86.0,-1456.0,3640.0,4240.0,-71.0,1109.0,2,-12020.0
11154,953.0,-846.0,2977.0,4288.0,1513.0,2515.0,2,-2999.0
11155,596.0,-722.0,5289.0,4192.0,-5082.0,-3361.0,2,8516.0
11156,660.0,-1224.0,4012.0,4240.0,-445.0,-4751.0,2,1753.0
11157,788.0,-1118.0,2737.0,4192.0,2188.0,810.0,2,340.0
11158,501.0,-470.0,4474.0,4192.0,-6834.0,-3792.0,2,2754.0
11159,495.0,-1248.0,3903.0,4240.0,-3864.0,-2038.0,2,-7812.0
11160,844.0,-827.0,2917.0,4240.0,-377.0,2370.0,2,-111.0
11161,678.0,-1138.0,3942.0,4288.0,-3289.0,-1225.0,2,2282.0
